vehicle_record_id,vehicle_id,registration_number,owner_person_id,vehicle_type,make,model,registration_date,event_datetime,location_id,location,event_type,status,case_id
VREC-004772,V-000603,DL-74-TW-4215,P-000851,VAN,Tata,Eeco,2026-01-01,2026-02-10 01:36:41,L-000114,"Ring Road, Thanjavur",SEEN,ACTIVE,CR-2026-2018
VREC-004773,V-000080,CG-93-MB-5920,P-000513,VAN,Mahindra,Eeco,2026-01-01,2026-01-12 22:14:04,L-000093,"Residential Colony, Krishnagiri",MOVED,ACTIVE,
VREC-004774,V-000199,DL-08-ZU-1423,P-001404,VAN,Mahindra,Supro,2026-01-01,2026-07-02 12:10:08,L-000092,"Old Town, Cuddalore",MOVED,ACTIVE,
VREC-004775,V-000321,DL-04-UP-9502,P-000685,CAR,Mahindra,Innova,2026-01-01,2026-05-04 10:14:45,L-000009,"Highway Junction, Krishnagiri",MOVED,ACTIVE,CR-2026-2018
VREC-004776,V-000500,PB-41-PS-3176,P-001760,VAN,Maruti,Supro,2026-01-01,2026-01-19 10:00:05,L-000023,"Bus Stand, Kanniyakumari",SEEN,ACTIVE,
VREC-004777,V-000030,GJ-37-NH-4776,P-000599,CAR,Toyota,Innova,2026-01-01,2026-02-27 07:37:22,L-000165,"Ring Road, Krishnagiri",REGISTERED,ACTIVE,
VREC-004778,V-000098,MP-27-HO-3436,P-001962,VAN,Maruti,Eeco,2026-01-01,2026-07-13 04:06:11,L-000114,"Ring Road, Thanjavur",MOVED,ACTIVE,
VREC-004779,V-000545,TS-83-EZ-9550,P-001981,BIKE,Yamaha,FZ,2026-01-01,2026-03-10 13:51:55,L-000062,"Port Area, Chennai",REGISTERED,ACTIVE,
VREC-004780,V-000274,AP-64-OO-5612,P-000793,CAR,Maruti,City,2026-01-01,2026-04-19 15:30:13,L-000193,"Grain Market, Tirunelveli",REGISTERED,ACTIVE,
VREC-004781,V-000369,KA-97-ZY-1662,P-001526,CAR,Tata,Nexon,2026-01-01,2026-06-23 19:47:22,L-000074,"IT Park, Chennai",REGISTERED,ACTIVE,
VREC-004782,V-000257,MH-56-MS-1897,P-000449,CAR,Honda,Swift,2026-01-01,2026-05-03 23:31:40,L-000103,"Industrial Estate, Erode",REGISTERED,ACTIVE,CR-2026-2002
VREC-004783,V-000448,KL-52-KY-1359,P-001794,TRUCK,Eicher,Pro 3015,2026-01-01,2026-05-09 12:08:35,L-000077,"Textile Market, Coimbatore",SEEN,ACTIVE,
VREC-004784,V-000145,KL-81-ZA-8705,P-001811,CAR,Honda,Verna,2026-01-01,2026-01-05 22:58:45,L-000106,"Railway Station, Hosur",REGISTERED,ACTIVE,
VREC-004785,V-000579,RJ-82-LA-2194,P-001305,BIKE,Honda,Splendor,2026-01-01,2026-03-05 14:03:01,L-000154,"Bypass, Cuddalore",MOVED,ACTIVE,
VREC-004786,V-000694,CG-26-BS-7326,P-000093,TRUCK,Bharat Benz,LP 1613,2026-01-01,2026-04-12 07:02:30,L-000070,"Warehouse Zone, Thanjavur",MOVED,ACTIVE,
VREC-004787,V-000296,AP-49-RE-2382,P-000097,BIKE,TVS,Apache,2026-01-01,2026-06-16 21:18:29,L-000063,"Market Road, Erode",REGISTERED,ACTIVE,
VREC-004788,V-000348,TN-08-MX-1132,P-000208,VAN,Tata,Trax,2026-01-01,2026-02-22 02:32:56,L-000057,"Warehouse Zone, Vellore",SEEN,ACTIVE,
VREC-004789,V-000593,DL-73-DN-2743,P-001347,VAN,Force,Winger,2026-01-01,2026-07-20 09:02:27,L-000101,"Industrial Estate, Coimbatore",REGISTERED,INACTIVE,
VREC-004790,V-000629,WB-89-SV-5400,P-000453,BIKE,Honda,Shine,2026-01-01,2026-04-30 14:52:12,L-000012,"Bus Stand, Madurai",SEEN,ACTIVE,
VREC-004791,V-000047,KA-33-CQ-5180,P-001651,BIKE,Hero,Apache,2026-01-01,2026-02-04 10:33:00,L-000125,"Textile Market, Hosur",REGISTERED,ACTIVE,
VREC-004792,V-000633,PB-48-AR-1129,P-001265,BIKE,Yamaha,Splendor,2026-01-01,2026-03-03 14:45:38,L-000165,"Ring Road, Krishnagiri",SEEN,ACTIVE,
VREC-004793,V-000533,HR-65-EA-3318,P-000549,CAR,Tata,Thar,2026-01-01,2026-02-16 19:00:22,L-000198,"Port Area, Krishnagiri",SEEN,ACTIVE,
VREC-004794,V-000327,KL-28-XF-6998,P-000403,BIKE,TVS,Shine,2026-01-01,2026-03-02 03:57:23,L-000160,"Industrial Estate, Thoothukudi",MOVED,ACTIVE,
VREC-004795,V-000038,CG-56-ZQ-6608,P-001205,CAR,Mahindra,Innova,2026-01-01,2026-04-27 17:57:17,L-000074,"IT Park, Chennai",REGISTERED,ACTIVE,
VREC-004796,V-000166,MH-03-KY-7876,P-000796,BIKE,Bajaj,Shine,2026-01-01,2026-08-20 23:18:11,L-000167,"Old Town, Dindigul",MOVED,ACTIVE,CR-2026-2002
VREC-004797,V-000290,UP-34-QN-3811,P-001259,BIKE,Hero,Shine,2026-01-01,2026-01-04 20:27:28,L-000130,"Auto Nagar, Nagapattinam",SEEN,INACTIVE,
VREC-004798,V-000566,KA-57-JB-9066,P-000417,CAR,Mahindra,City,2026-01-01,2026-02-11 02:59:45,L-000176,"Auto Nagar, Krishnagiri",REGISTERED,ACTIVE,CR-2026-2018
VREC-004799,V-000558,MP-14-BP-6070,P-001746,VAN,Maruti,Winger,2026-01-01,2026-07-17 22:17:53,L-000132,"Market Road, Karur",MOVED,ACTIVE,CR-2026-2019
VREC-004800,V-000141,PB-13-MY-1667,P-001030,CAR,Mahindra,Swift,2026-01-01,2026-04-03 10:52:45,L-000016,"University Road, Karur",MOVED,ACTIVE,
VREC-004801,V-000297,TS-81-LK-3608,P-000932,CAR,Mahindra,City,2026-01-01,2026-03-17 12:31:59,L-000160,"Industrial Estate, Thoothukudi",SEEN,ACTIVE,
VREC-004802,V-000101,HR-16-UV-5956,P-001085,TRUCK,Tata,3223,2026-01-01,2026-02-19 03:51:07,L-000136,"Bus Stand, Dindigul",REGISTERED,ACTIVE,
VREC-004803,V-000188,UP-94-ZY-1328,P-000745,CAR,Tata,Thar,2026-01-01,2026-05-14 19:54:11,L-000001,"Old Town, Erode",MOVED,ACTIVE,CR-2026-2016
VREC-004804,V-000677,WB-76-GS-6259,P-001938,BIKE,Honda,Splendor,2026-01-01,2026-02-17 09:52:20,L-000079,"Warehouse Zone, Salem",MOVED,ACTIVE,
VREC-004805,V-000364,CG-93-DG-9033,P-001385,VAN,Mahindra,Winger,2026-01-01,2026-06-04 21:27:04,L-000107,"Warehouse Zone, Tirunelveli",REGISTERED,ACTIVE,
VREC-004806,V-000257,MH-56-MS-1897,P-000449,CAR,Honda,Swift,2026-01-01,2026-02-08 07:06:10,L-000023,"Bus Stand, Kanniyakumari",REGISTERED,ACTIVE,
VREC-004807,V-000394,MP-34-FV-1124,P-000106,CAR,Honda,Nexon,2026-01-01,2026-08-13 22:16:27,L-000103,"Industrial Estate, Erode",MOVED,ACTIVE,CR-2026-2018
VREC-004808,V-000122,KL-01-HC-5424,P-000849,TRUCK,Ashok Leyland,3223,2026-01-01,2026-08-01 21:14:38,L-000009,"Highway Junction, Krishnagiri",MOVED,ACTIVE,CR-2026-2001
VREC-004809,V-000073,WB-36-MH-1686,P-001880,CAR,Maruti,Verna,2026-01-01,2026-03-02 17:04:15,L-000188,"Railway Station, Chennai",SEEN,ACTIVE,CR-2026-2011
VREC-004810,V-000441,DL-75-YH-7662,P-001156,CAR,Toyota,Verna,2026-01-01,2026-07-15 07:46:53,L-000037,"Port Area, Karur",REGISTERED,ACTIVE,
VREC-004811,V-000600,UP-79-JR-3088,P-000253,BIKE,TVS,Apache,2026-01-01,2026-04-16 15:20:56,L-000037,"Port Area, Karur",REGISTERED,ACTIVE,
VREC-004812,V-000571,PB-09-CR-5913,P-000053,BIKE,Bajaj,Apache,2026-01-01,2026-01-05 21:23:07,L-000039,"Port Area, Dindigul",REGISTERED,ACTIVE,CR-2026-2009
VREC-004813,V-000220,PB-53-ZI-5761,P-001247,BIKE,Yamaha,FZ,2026-01-01,2026-07-04 01:15:43,L-000063,"Market Road, Erode",REGISTERED,ACTIVE,
VREC-004814,V-000627,TS-34-GB-4946,P-000868,CAR,Honda,Nexon,2026-01-01,2026-02-03 00:47:36,L-000190,"Residential Colony, Erode",REGISTERED,ACTIVE,
VREC-004815,V-000364,CG-93-DG-9033,P-000030,VAN,Mahindra,Winger,2026-01-01,2026-03-12 14:33:25,L-000167,"Old Town, Dindigul",MOVED,ACTIVE,
VREC-004816,V-000100,TN-37-YK-6242,P-000617,BIKE,Honda,Shine,2026-01-01,2026-06-29 14:41:23,L-000020,"Residential Colony, Karur",SEEN,ACTIVE,
VREC-004817,V-000097,PB-84-WM-7848,P-000178,VAN,Tata,Supro,2026-01-01,2026-01-12 00:07:44,L-000091,"Industrial Estate, Nagapattinam",MOVED,ACTIVE,CR-2026-2003
VREC-004818,V-000360,BR-95-XP-4585,P-001752,CAR,Mahindra,Nexon,2026-01-01,2026-07-07 20:28:14,L-000167,"Old Town, Dindigul",REGISTERED,ACTIVE,CR-2026-2018
VREC-004819,V-000058,WB-97-IQ-7679,P-000345,CAR,Mahindra,Verna,2026-01-01,2026-05-30 16:33:49,L-000020,"Residential Colony, Karur",REGISTERED,ACTIVE,
VREC-004820,V-000320,DL-14-HQ-2740,P-001401,BIKE,Honda,Splendor,2026-01-01,2026-03-25 14:40:41,L-000114,"Ring Road, Thanjavur",MOVED,ACTIVE,
VREC-004821,V-000198,TN-11-WG-8877,P-001564,TRUCK,Ashok Leyland,3223,2026-01-01,2026-04-28 01:08:01,L-000165,"Ring Road, Krishnagiri",REGISTERED,ACTIVE,
VREC-004822,V-000559,KL-11-DO-9315,P-000278,TRUCK,Ashok Leyland,Truck 3520,2026-01-01,2026-03-24 00:00:07,L-000114,"Ring Road, Thanjavur",REGISTERED,ACTIVE,
VREC-004823,V-000122,KL-01-HC-5424,P-000005,TRUCK,Ashok Leyland,3223,2026-01-01,2026-05-30 07:59:31,L-000028,"Auto Nagar, Chennai",SEEN,INACTIVE,
VREC-004824,V-000513,BR-97-MF-1057,P-000425,CAR,Tata,Nexon,2026-01-01,2026-06-19 14:11:54,L-000054,"Warehouse Zone, Cuddalore",MOVED,ACTIVE,
VREC-004825,V-000225,MP-91-DM-4635,P-000970,VAN,Maruti,Eeco,2026-01-01,2026-04-05 05:34:03,L-000151,"Warehouse Zone, Salem",SEEN,ACTIVE,CR-2026-2012
VREC-004826,V-000451,WB-09-PY-8933,P-001378,VAN,Maruti,Winger,2026-01-01,2026-04-04 01:51:01,L-000122,"Warehouse Zone, Chennai",SEEN,ACTIVE,
VREC-004827,V-000207,KA-47-JF-7149,P-001658,VAN,Maruti,Trax,2026-01-01,2026-03-14 18:48:57,L-000075,"Residential Colony, Salem",MOVED,ACTIVE,CR-2026-2002
VREC-004828,V-000413,CG-86-OD-5133,P-000993,CAR,Honda,City,2026-01-01,2026-05-16 20:22:43,L-000114,"Ring Road, Thanjavur",MOVED,ACTIVE,
VREC-004829,V-000337,DL-41-ZW-5719,P-000392,CAR,Hyundai,Nexon,2026-01-01,2026-02-20 06:25:27,L-000145,"SIPCOT, Chennai",SEEN,ACTIVE,
VREC-004830,V-000221,AP-99-HX-2785,P-001561,CAR,Toyota,City,2026-01-01,2026-06-10 01:01:57,L-000072,"Warehouse Zone, Erode",MOVED,ACTIVE,
VREC-004831,V-000374,AP-74-NP-2354,P-001384,CAR,Toyota,Thar,2026-01-01,2026-07-15 16:46:58,L-000195,"Highway Junction, Karur",REGISTERED,ACTIVE,CR-2026-2020
VREC-004832,V-000641,DL-22-ED-2300,P-001899,CAR,Toyota,Thar,2026-01-01,2026-02-14 08:05:16,L-000027,"Port Area, Nagapattinam",MOVED,ACTIVE,
VREC-004833,V-000263,MH-56-VI-2531,P-001121,VAN,Force,Trax,2026-01-01,2026-04-19 07:05:03,L-000170,"Bus Stand, Karur",REGISTERED,INACTIVE,CR-2026-2018
VREC-004834,V-000113,TS-86-SI-7468,P-000301,CAR,Toyota,Verna,2026-01-01,2026-05-30 01:15:08,L-000104,"Bypass, Tiruchirappalli",MOVED,ACTIVE,
VREC-004835,V-000056,KA-09-ME-1009,P-001015,CAR,Toyota,Thar,2026-01-01,2026-02-27 14:43:47,L-000181,"Highway Junction, Chennai",SEEN,ACTIVE,CR-2026-2014
VREC-004836,V-000231,UP-04-ZA-2748,P-000540,CAR,Mahindra,Swift,2026-01-01,2026-06-13 23:51:46,L-000020,"Residential Colony, Karur",MOVED,ACTIVE,
VREC-004837,V-000580,GJ-17-MF-5683,P-000495,CAR,Toyota,Nexon,2026-01-01,2026-08-07 11:27:53,L-000161,"University Road, Salem",MOVED,ACTIVE,
VREC-004838,V-000632,WB-09-NG-5593,P-000734,CAR,Hyundai,Nexon,2026-01-01,2026-04-22 05:02:23,L-000144,"Technology Park, Nagapattinam",MOVED,ACTIVE,CR-2026-2019
VREC-004839,V-000035,GJ-14-AH-6054,P-001483,CAR,Toyota,Thar,2026-01-01,2026-08-05 05:47:47,L-000052,"Bus Stand, Erode",MOVED,ACTIVE,CR-2026-2002
VREC-004840,V-000583,KA-83-NV-1760,P-001857,CAR,Maruti,City,2026-01-01,2026-05-18 03:25:49,L-000098,"Railway Station, Krishnagiri",SEEN,ACTIVE,CR-2026-2020
VREC-004841,V-000173,BR-92-EH-4514,P-000575,CAR,Maruti,Swift,2026-01-01,2026-06-22 17:13:58,L-000196,"Textile Market, Karur",REGISTERED,ACTIVE,CR-2026-2011
VREC-004842,V-000639,KA-58-SN-4604,P-001450,BIKE,Honda,Apache,2026-01-01,2026-04-15 18:28:36,L-000065,"Textile Market, Coimbatore",REGISTERED,ACTIVE,
VREC-004843,V-000280,RJ-26-LM-2781,P-000725,BIKE,Bajaj,Shine,2026-01-01,2026-01-24 17:33:55,L-000020,"Residential Colony, Karur",SEEN,ACTIVE,
VREC-004844,V-000619,AP-39-UT-7175,P-000551,CAR,Hyundai,Verna,2026-01-01,2026-06-29 14:55:52,L-000147,"Port Area, Tiruchirappalli",SEEN,ACTIVE,CR-2026-2014
VREC-004845,V-000448,KL-52-KY-1359,P-000269,TRUCK,Eicher,Pro 3015,2026-01-01,2026-07-28 19:06:23,L-000153,"University Road, Krishnagiri",REGISTERED,ACTIVE,
VREC-004846,V-000353,BR-49-VR-4950,P-000447,VAN,Force,Eeco,2026-01-01,2026-08-28 11:52:45,L-000108,"Auto Nagar, Thoothukudi",REGISTERED,ACTIVE,CR-2026-2002
VREC-004847,V-000159,PB-19-JI-3900,P-000648,CAR,Maruti,Thar,2026-01-01,2026-03-31 17:47:01,L-000069,"Ring Road, Erode",SEEN,ACTIVE,
VREC-004848,V-000385,UP-90-LL-7234,P-001043,VAN,Maruti,Eeco,2026-01-01,2026-04-03 14:38:56,L-000149,"Residential Colony, Cuddalore",REGISTERED,ACTIVE,
VREC-004849,V-000583,KA-83-NV-1760,P-001857,CAR,Maruti,City,2026-01-01,2026-04-07 21:03:56,L-000021,"Old Town, Coimbatore",MOVED,ACTIVE,
VREC-004850,V-000149,PB-35-HT-3042,P-001392,VAN,Mahindra,Trax,2026-01-01,2026-08-29 03:56:09,L-000121,"Residential Colony, Nagercoil",SEEN,ACTIVE,
VREC-004851,V-000672,TS-50-FM-1939,P-001978,BIKE,Hero,Shine,2026-01-01,2026-07-01 17:59:52,L-000077,"Textile Market, Coimbatore",REGISTERED,ACTIVE,
VREC-004852,V-000549,MH-46-YR-7607,P-001517,CAR,Hyundai,Swift,2026-01-01,2026-03-02 03:06:43,L-000159,"Residential Colony, Cuddalore",SEEN,ACTIVE,CR-2026-2002
VREC-004853,V-000315,WB-26-EL-5819,P-001358,CAR,Hyundai,City,2026-01-01,2026-04-13 23:10:34,L-000057,"Warehouse Zone, Vellore",REGISTERED,ACTIVE,CR-2026-2019
VREC-004854,V-000697,DL-45-DF-9667,P-001122,CAR,Mahindra,City,2026-01-01,2026-06-14 06:47:09,L-000114,"Ring Road, Thanjavur",MOVED,ACTIVE,
VREC-004855,V-000354,RJ-92-OD-8680,P-000975,CAR,Mahindra,City,2026-01-01,2026-04-03 18:08:51,L-000182,"IT Park, Karur",REGISTERED,ACTIVE,CR-2026-2010
VREC-004856,V-000380,BR-32-GT-4507,P-001930,CAR,Toyota,Verna,2026-01-01,2026-03-11 13:23:55,L-000157,"University Road, Chennai",SEEN,ACTIVE,CR-2026-2003
VREC-004857,V-000647,AP-15-IB-1764,P-000562,TRUCK,Eicher,LP 1613,2026-01-01,2026-06-04 23:44:19,L-000159,"Residential Colony, Cuddalore",REGISTERED,ACTIVE,
VREC-004858,V-000600,UP-79-JR-3088,P-000253,BIKE,TVS,Apache,2026-01-01,2026-06-04 22:06:37,L-000016,"University Road, Karur",MOVED,ACTIVE,
VREC-004859,V-000560,MH-43-ZJ-8293,P-000792,BIKE,Bajaj,Apache,2026-01-01,2026-05-29 05:47:40,L-000096,"Warehouse Zone, Tiruchirappalli",SEEN,ACTIVE,
VREC-004860,V-000158,KA-08-XO-9589,P-000878,CAR,Mahindra,Swift,2026-01-01,2026-03-21 09:54:30,L-000105,"Bypass, Tirunelveli",MOVED,ACTIVE,CR-2026-2006
VREC-004861,V-000685,HR-46-HU-4407,P-001310,TRUCK,Eicher,LP 1613,2026-01-01,2026-07-02 08:45:00,L-000082,"Highway Junction, Nagercoil",SEEN,ACTIVE,CR-2026-2013
VREC-004862,V-000119,KL-17-XX-5230,P-000828,CAR,Tata,City,2026-01-01,2026-06-27 19:30:47,L-000070,"Warehouse Zone, Thanjavur",MOVED,ACTIVE,CR-2026-2008
VREC-004863,V-000401,RJ-55-QB-9919,P-001328,CAR,Maruti,City,2026-01-01,2026-05-06 08:20:36,L-000181,"Highway Junction, Chennai",MOVED,ACTIVE,
VREC-004864,V-000256,UP-23-GD-4030,P-001235,VAN,Tata,Supro,2026-01-01,2026-03-20 23:03:01,L-000096,"Warehouse Zone, Tiruchirappalli",MOVED,ACTIVE,
VREC-004865,V-000505,UP-23-QQ-1808,P-000521,VAN,Tata,Winger,2026-01-01,2026-03-05 14:50:38,L-000181,"Highway Junction, Chennai",SEEN,ACTIVE,
VREC-004866,V-000260,TS-42-VV-6927,P-001062,BIKE,Yamaha,Apache,2026-01-01,2026-08-15 20:52:35,L-000072,"Warehouse Zone, Erode",REGISTERED,INACTIVE,CR-2026-2019
VREC-004867,V-000671,PB-99-DU-6307,P-000251,CAR,Honda,Swift,2026-01-01,2026-04-30 18:23:57,L-000096,"Warehouse Zone, Tiruchirappalli",SEEN,ACTIVE,CR-2026-2002
VREC-004868,V-000587,TN-22-SX-7938,P-000061,CAR,Mahindra,Swift,2026-01-01,2026-07-01 11:06:56,L-000096,"Warehouse Zone, Tiruchirappalli",MOVED,ACTIVE,
VREC-004869,V-000274,AP-64-OO-5612,P-001147,CAR,Maruti,City,2026-01-01,2026-09-01 13:05:39,L-000110,"Textile Market, Tirunelveli",REGISTERED,ACTIVE,CR-2026-2018
VREC-004870,V-000043,DL-47-MA-9043,P-001790,CAR,Mahindra,Thar,2026-01-01,2026-07-17 10:42:20,L-000161,"University Road, Salem",REGISTERED,ACTIVE,CR-2026-2015
VREC-004871,V-000318,RJ-69-YK-8918,P-000623,CAR,Tata,Thar,2026-01-01,2026-02-13 01:08:30,L-000142,"Warehouse Zone, Dindigul",MOVED,ACTIVE,
VREC-004872,V-000046,WB-47-BY-4745,P-001321,CAR,Hyundai,Swift,2026-01-01,2026-03-05 19:44:12,L-000102,"Industrial Estate, Hosur",MOVED,ACTIVE,CR-2026-2007
VREC-004873,V-000656,MH-22-EU-8253,P-000938,CAR,Toyota,Verna,2026-01-01,2026-01-17 13:25:54,L-000044,"Old Town, Cuddalore",MOVED,ACTIVE,
VREC-004874,V-000598,RJ-66-IK-6095,P-001799,VAN,Maruti,Winger,2026-01-01,2026-05-14 10:39:19,L-000167,"Old Town, Dindigul",SEEN,ACTIVE,
VREC-004875,V-000543,MP-88-AA-8927,P-000343,CAR,Honda,City,2026-01-01,2026-05-07 05:22:52,L-000142,"Warehouse Zone, Dindigul",REGISTERED,ACTIVE,CR-2026-2017
VREC-004876,V-000322,MP-03-TK-8991,P-000497,VAN,Mahindra,Supro,2026-01-01,2026-06-09 03:03:46,L-000165,"Ring Road, Krishnagiri",SEEN,ACTIVE,
VREC-004877,V-000233,CG-34-XJ-2961,P-001966,TRUCK,Bharat Benz,Truck 3520,2026-01-01,2026-04-08 16:09:58,L-000090,"Warehouse Zone, Salem",REGISTERED,ACTIVE,
VREC-004878,V-000012,PB-64-YC-8090,P-001249,BIKE,Honda,Pulsar,2026-01-01,2026-08-12 09:13:50,L-000130,"Auto Nagar, Nagapattinam",MOVED,INACTIVE,CR-2026-2001
VREC-004879,V-000566,KA-57-JB-9066,P-000417,CAR,Mahindra,City,2026-01-01,2026-08-16 20:47:37,L-000034,"Technology Park, Erode",REGISTERED,ACTIVE,
VREC-004880,V-000427,TN-70-MI-5982,P-000353,BIKE,TVS,Pulsar,2026-01-01,2026-08-14 16:00:28,L-000023,"Bus Stand, Kanniyakumari",MOVED,ACTIVE,
VREC-004881,V-000330,TN-05-YL-3905,P-001722,BIKE,Yamaha,FZ,2026-01-01,2026-01-25 01:01:54,L-000096,"Warehouse Zone, Tiruchirappalli",MOVED,ACTIVE,
VREC-004882,V-000441,DL-75-YH-7662,P-000051,CAR,Toyota,Verna,2026-01-01,2026-04-10 21:28:34,L-000200,"Grain Market, Coimbatore",REGISTERED,ACTIVE,CR-2026-2013
VREC-004883,V-000357,HR-42-VS-2234,P-001882,BIKE,TVS,FZ,2026-01-01,2026-04-15 11:58:57,L-000054,"Warehouse Zone, Cuddalore",MOVED,ACTIVE,CR-2026-2003
VREC-004884,V-000324,CG-77-PF-1768,P-001227,CAR,Honda,Nexon,2026-01-01,2026-04-22 21:47:41,L-000061,"Old Town, Tiruchirappalli",REGISTERED,ACTIVE,
VREC-004885,V-000575,KA-10-RM-8196,P-001595,BIKE,Bajaj,Apache,2026-01-01,2026-06-30 22:59:11,L-000035,"Highway Junction, Kanniyakumari",REGISTERED,ACTIVE,
VREC-004886,V-000475,TN-48-QI-9739,P-000214,VAN,Force,Eeco,2026-01-01,2026-04-24 03:31:05,L-000031,"Highway Junction, Dindigul",SEEN,ACTIVE,
VREC-004887,V-000520,WB-21-MT-8522,P-001491,VAN,Tata,Trax,2026-01-01,2026-04-05 22:39:41,L-000102,"Industrial Estate, Hosur",SEEN,ACTIVE,
VREC-004888,V-000014,BR-84-ZK-5972,P-001426,VAN,Mahindra,Supro,2026-01-01,2026-02-07 17:54:04,L-000036,"Port Area, Dindigul",SEEN,ACTIVE,
VREC-004889,V-000588,TS-31-NV-3935,P-001178,VAN,Tata,Trax,2026-01-01,2026-08-16 23:21:05,L-000195,"Highway Junction, Karur",REGISTERED,ACTIVE,
VREC-004890,V-000444,MH-97-QO-2116,P-001487,CAR,Toyota,Swift,2026-01-01,2026-04-16 17:07:31,L-000012,"Bus Stand, Madurai",MOVED,ACTIVE,
VREC-004891,V-000643,RJ-56-QZ-8547,P-001939,CAR,Honda,City,2026-01-01,2026-03-05 12:42:48,L-000091,"Industrial Estate, Nagapattinam",SEEN,ACTIVE,CR-2026-2017
VREC-004892,V-000511,KA-62-IN-3265,P-000050,CAR,Tata,Thar,2026-01-01,2026-07-24 21:17:24,L-000068,"Bus Stand, Hosur",MOVED,ACTIVE,CR-2026-2003
VREC-004893,V-000283,MP-17-OP-9947,P-001656,BIKE,Hero,Shine,2026-01-01,2026-02-19 05:08:49,L-000016,"University Road, Karur",MOVED,ACTIVE,
VREC-004894,V-000270,UP-79-KA-1785,P-001617,TRUCK,Bharat Benz,Truck 3520,2026-01-01,2026-07-13 18:07:37,L-000079,"Warehouse Zone, Salem",MOVED,ACTIVE,
VREC-004895,V-000210,TN-08-IZ-1769,P-001192,TRUCK,Bharat Benz,Pro 3015,2026-01-01,2026-05-29 03:28:45,L-000118,"Textile Market, Chennai",SEEN,ACTIVE,
VREC-004896,V-000627,TS-34-GB-4946,P-000868,CAR,Honda,Nexon,2026-01-01,2026-06-28 03:02:37,L-000143,"Industrial Estate, Karur",SEEN,ACTIVE,
VREC-004897,V-000256,UP-23-GD-4030,P-001783,VAN,Tata,Supro,2026-01-01,2026-01-28 04:19:55,L-000114,"Ring Road, Thanjavur",SEEN,ACTIVE,CR-2026-2005
VREC-004898,V-000383,AP-72-VM-9598,P-000638,CAR,Tata,Swift,2026-01-01,2026-03-23 18:27:29,L-000125,"Textile Market, Hosur",MOVED,INACTIVE,
VREC-004899,V-000508,KA-04-QU-8878,P-001792,VAN,Maruti,Eeco,2026-01-01,2026-04-03 03:28:42,L-000052,"Bus Stand, Erode",REGISTERED,ACTIVE,
VREC-004900,V-000392,BR-93-XC-8065,P-000144,CAR,Toyota,Swift,2026-01-01,2026-08-27 00:09:44,L-000114,"Ring Road, Thanjavur",SEEN,ACTIVE,
VREC-004901,V-000351,DL-62-OK-5265,P-001650,VAN,Mahindra,Supro,2026-01-01,2026-08-24 09:30:22,L-000125,"Textile Market, Hosur",REGISTERED,ACTIVE,CR-2026-2020
VREC-004902,V-000172,HR-06-GO-7756,P-001865,BIKE,Bajaj,Pulsar,2026-01-01,2026-06-05 01:40:33,L-000009,"Highway Junction, Krishnagiri",REGISTERED,ACTIVE,
VREC-004903,V-000027,WB-41-DE-3967,P-000172,CAR,Maruti,Swift,2026-01-01,2026-06-26 08:26:33,L-000182,"IT Park, Karur",SEEN,INACTIVE,
VREC-004904,V-000166,MH-03-KY-7876,P-000268,BIKE,Bajaj,Shine,2026-01-01,2026-03-14 03:19:52,L-000067,"Market Road, Nagercoil",REGISTERED,ACTIVE,
VREC-004905,V-000172,HR-06-GO-7756,P-001131,BIKE,Bajaj,Pulsar,2026-01-01,2026-07-28 10:29:08,L-000153,"University Road, Krishnagiri",REGISTERED,ACTIVE,
VREC-004906,V-000424,RJ-14-CN-1899,P-001102,VAN,Maruti,Supro,2026-01-01,2026-06-09 00:48:08,L-000004,"Grain Market, Thanjavur",MOVED,ACTIVE,CR-2026-2012
VREC-004907,V-000471,KL-51-UK-6685,P-000302,CAR,Maruti,Swift,2026-01-01,2026-03-16 09:14:04,L-000125,"Textile Market, Hosur",SEEN,ACTIVE,
VREC-004908,V-000150,AP-15-MS-4132,P-001695,VAN,Tata,Winger,2026-01-01,2026-01-28 01:50:05,L-000152,"Warehouse Zone, Coimbatore",REGISTERED,ACTIVE,CR-2026-2009
VREC-004909,V-000311,WB-83-FV-4890,P-000963,CAR,Honda,Nexon,2026-01-01,2026-08-11 09:48:38,L-000167,"Old Town, Dindigul",MOVED,ACTIVE,
VREC-004910,V-000656,MH-22-EU-8253,P-000938,CAR,Toyota,Verna,2026-01-01,2026-04-18 23:29:33,L-000117,"University Road, Dindigul",REGISTERED,ACTIVE,
VREC-004911,V-000344,HR-58-UZ-8226,P-000674,VAN,Mahindra,Trax,2026-01-01,2026-08-05 06:06:05,L-000079,"Warehouse Zone, Salem",SEEN,ACTIVE,
VREC-004912,V-000080,CG-93-MB-5920,P-000513,VAN,Mahindra,Eeco,2026-01-01,2026-02-28 22:40:10,L-000179,"SIPCOT, Tiruchirappalli",SEEN,ACTIVE,
VREC-004913,V-000214,PB-93-FQ-6038,P-001768,CAR,Hyundai,Swift,2026-01-01,2026-08-28 09:19:38,L-000198,"Port Area, Krishnagiri",SEEN,ACTIVE,CR-2026-2019
VREC-004914,V-000224,UP-28-GY-6817,P-000800,CAR,Toyota,Nexon,2026-01-01,2026-01-11 11:12:01,L-000188,"Railway Station, Chennai",SEEN,ACTIVE,
