fir_id,case_id,fir_date,incident_date,incident_type,description,location_id,location,jurisdiction,victim_id,complainant_id,primary_person_id,investigator_id,status,severity
FIR-000589,CR-2026-2001,2026-03-20 04:43:32,2026-03-19 08:43:32,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Cyber Fraud probe 01.,L-000181,"Highway Junction, Chennai",EAST-INV-DIV,P-001884,P-000626,P-000370,INV-0096,UNDER_REVIEW,HIGH
FIR-000590,CR-2026-2012,2026-08-22 17:29:43,2026-08-21 10:29:43,ASSAULT,Fictional assault incident tied to Synthetic Illegal Trade probe 12.,L-000147,"Port Area, Tiruchirappalli",CEN-CRIME-UNIT-01,P-001951,P-001104,P-000428,INV-0158,CLOSED,MEDIUM
FIR-000591,CR-2026-2013,2026-02-01 08:24:37,2026-01-31 11:24:37,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Narcotics probe 13.,L-000130,"Auto Nagar, Nagapattinam",EAST-INV-DIV,P-000360,P-000522,P-000362,INV-0035,OPEN,HIGH
FIR-000592,CR-2026-2007,2026-08-05 17:32:56,2026-08-04 14:32:56,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 07.,L-000113,"Old Town, Tirunelveli",NARC-BUREAU-01,P-000115,P-000115,P-001298,INV-0103,CLOSED,CRITICAL
FIR-000593,CR-2026-2005,2026-08-31 01:16:33,2026-08-30 07:16:33,EXTORTION,Fictional extortion incident tied to Synthetic Financial Fraud probe 05.,L-000013,"Railway Station, Hosur",NARC-BUREAU-01,P-001545,P-000187,P-001921,INV-0140,CLOSED,MEDIUM
FIR-000594,CR-2026-2004,2026-07-22 11:40:24,2026-07-20 13:40:24,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 04.,L-000055,"Grain Market, Thoothukudi",WEST-INV-DIV,P-000555,P-000555,P-001420,INV-0159,CLOSED,MEDIUM
FIR-000595,CR-2026-2005,2026-04-25 04:34:37,2026-04-23 21:34:37,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Financial Fraud probe 05.,L-000098,"Railway Station, Krishnagiri",WEST-INV-DIV,P-000843,P-001545,P-000719,INV-0157,OPEN,HIGH
FIR-000596,CR-2026-2009,2026-02-12 04:00:49,2026-02-11 02:00:49,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Gold Smuggling probe 09.,L-000077,"Textile Market, Coimbatore",EAST-INV-DIV,P-001919,P-000496,P-000192,INV-0117,OPEN,CRITICAL
FIR-000597,CR-2026-2006,2026-01-20 19:01:45,2026-01-18 20:01:45,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Logistics Crime probe 06.,L-000033,"Old Town, Erode",CEN-CRIME-UNIT-02,P-000134,P-001180,P-001014,INV-0113,OPEN,HIGH
FIR-000598,CR-2026-2001,2026-04-14 20:21:27,2026-04-13 17:21:27,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Cyber Fraud probe 01.,L-000181,"Highway Junction, Chennai",EAST-INV-DIV,P-000602,P-001346,P-001346,INV-0008,CLOSED,MEDIUM
FIR-000599,CR-2026-2008,2026-07-20 23:00:14,2026-07-19 06:00:14,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 08.,L-000181,"Highway Junction, Chennai",CEN-CRIME-UNIT-03,P-000786,P-000655,P-001535,INV-0143,UNDER_REVIEW,HIGH
FIR-000600,CR-2026-2005,2026-01-13 18:50:17,2026-01-12 02:50:17,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Financial Fraud probe 05.,L-000175,"Port Area, Tiruchirappalli",EAST-INV-DIV,P-001656,P-000015,P-001231,INV-0036,UNDER_REVIEW,HIGH
FIR-000601,CR-2026-2020,2026-08-25 23:55:01,2026-08-24 09:55:01,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Human Trafficking probe 20.,L-000096,"Warehouse Zone, Tiruchirappalli",WEST-INV-DIV,P-000668,P-000668,P-001357,INV-0106,CLOSED,HIGH
FIR-000602,CR-2026-2011,2026-08-19 17:48:47,2026-08-18 21:48:47,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Narcotics probe 11.,L-000038,"Bus Stand, Madurai",NARC-BUREAU-01,P-001050,P-001050,P-001339,INV-0035,OPEN,MEDIUM
FIR-000603,CR-2026-2004,2026-05-20 16:29:45,2026-05-20 09:29:45,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 04.,L-000188,"Railway Station, Chennai",NARC-BUREAU-01,P-001420,P-001559,P-001369,INV-0061,UNDER_REVIEW,CRITICAL
FIR-000604,CR-2026-2014,2026-05-03 15:42:16,2026-05-02 14:42:16,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Logistics Crime probe 14.,L-000016,"University Road, Karur",CEN-CRIME-UNIT-03,P-001917,P-001682,P-000419,INV-0112,OPEN,HIGH
FIR-000605,CR-2026-2017,2026-02-01 19:01:50,2026-01-30 14:01:50,THEFT,Fictional theft incident tied to Synthetic Logistics Crime probe 17.,L-000153,"University Road, Krishnagiri",CYBER-CELL-01,P-001206,P-001322,P-001207,INV-0044,OPEN,HIGH
FIR-000606,CR-2026-2018,2026-03-23 04:25:22,2026-03-22 13:25:22,EXTORTION,Fictional extortion incident tied to Synthetic Human Trafficking probe 18.,L-000102,"Industrial Estate, Hosur",SOUTH-POL-SEC,P-001273,P-000219,P-000938,INV-0046,UNDER_REVIEW,CRITICAL
FIR-000607,CR-2026-2006,2026-03-23 14:46:42,2026-03-23 04:46:42,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Logistics Crime probe 06.,L-000025,"Textile Market, Nagapattinam",CEN-CRIME-UNIT-01,P-001347,P-000017,P-000212,INV-0019,OPEN,CRITICAL
FIR-000608,CR-2026-2019,2026-04-01 12:32:30,2026-03-29 14:32:30,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 19.,L-000053,"Bypass, Madurai",WEST-INV-DIV,P-001073,P-001948,P-001949,INV-0052,CLOSED,CRITICAL
FIR-000609,CR-2026-2017,2026-05-08 23:31:29,2026-05-06 12:31:29,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Logistics Crime probe 17.,L-000079,"Warehouse Zone, Salem",NORTH-POL-SEC,P-000933,P-001207,P-000889,INV-0138,OPEN,CRITICAL
FIR-000610,CR-2026-2020,2026-01-18 18:41:31,2026-01-16 16:41:31,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Human Trafficking probe 20.,L-000016,"University Road, Karur",NARC-BUREAU-01,P-000600,P-001933,P-000866,INV-0089,CLOSED,HIGH
FIR-000611,CR-2026-2006,2026-02-18 15:18:01,2026-02-17 03:18:01,EXTORTION,Fictional extortion incident tied to Synthetic Logistics Crime probe 06.,L-000160,"Industrial Estate, Thoothukudi",FIN-CRIME-CELL,P-001644,P-000873,P-000017,INV-0020,OPEN,CRITICAL
FIR-000612,CR-2026-2008,2026-02-10 21:49:15,2026-02-09 12:49:15,ASSAULT,Fictional assault incident tied to Synthetic Financial Fraud probe 08.,L-000015,"SIPCOT, Kanniyakumari",CEN-CRIME-UNIT-01,P-000409,P-000786,P-000652,INV-0049,CLOSED,HIGH
FIR-000613,CR-2026-2017,2026-01-29 01:49:49,2026-01-27 12:49:49,EXTORTION,Fictional extortion incident tied to Synthetic Logistics Crime probe 17.,L-000121,"Residential Colony, Nagercoil",CYBER-CELL-01,P-001207,P-000280,P-001128,INV-0071,OPEN,CRITICAL
FIR-000614,CR-2026-2020,2026-06-22 15:23:26,2026-06-20 08:23:26,EXTORTION,Fictional extortion incident tied to Synthetic Human Trafficking probe 20.,L-000012,"Bus Stand, Madurai",EAST-INV-DIV,P-001491,P-001153,P-001153,INV-0028,OPEN,LOW
FIR-000615,CR-2026-2001,2026-07-08 16:44:31,2026-07-07 10:44:31,THEFT,Fictional theft incident tied to Synthetic Cyber Fraud probe 01.,L-000081,"Textile Market, Karur",CEN-CRIME-UNIT-03,P-000602,P-001447,P-000981,INV-0113,CLOSED,MEDIUM
FIR-000616,CR-2026-2011,2026-06-06 02:15:49,2026-06-05 19:15:49,EXTORTION,Fictional extortion incident tied to Synthetic Narcotics probe 11.,L-000163,"SIPCOT, Hosur",WEST-INV-DIV,P-001380,P-000385,P-000575,INV-0013,UNDER_REVIEW,MEDIUM
FIR-000617,CR-2026-2001,2026-06-19 14:42:39,2026-06-17 03:42:39,SMUGGLING,Fictional smuggling incident tied to Synthetic Cyber Fraud probe 01.,L-000020,"Residential Colony, Karur",NARC-BUREAU-01,P-000981,P-001884,P-000023,INV-0008,OPEN,CRITICAL
FIR-000618,CR-2026-2012,2026-01-27 17:15:37,2026-01-25 19:15:37,SMUGGLING,Fictional smuggling incident tied to Synthetic Illegal Trade probe 12.,L-000054,"Warehouse Zone, Cuddalore",CEN-CRIME-UNIT-03,P-001651,P-001951,P-000528,INV-0119,CLOSED,CRITICAL
FIR-000619,CR-2026-2012,2026-05-17 12:56:52,2026-05-15 00:56:52,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Illegal Trade probe 12.,L-000174,"Warehouse Zone, Thanjavur",NARC-BUREAU-01,P-000488,P-001104,P-000428,INV-0024,UNDER_REVIEW,HIGH
FIR-000620,CR-2026-2010,2026-03-19 00:31:35,2026-03-17 19:31:35,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Vehicle Theft probe 10.,L-000015,"SIPCOT, Kanniyakumari",CEN-CRIME-UNIT-03,P-001603,P-001710,P-000191,INV-0080,OPEN,CRITICAL
FIR-000621,CR-2026-2005,2026-09-03 12:21:12,2026-08-31 16:21:12,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Financial Fraud probe 05.,L-000130,"Auto Nagar, Nagapattinam",SOUTH-POL-SEC,P-001921,P-000015,P-001714,INV-0053,OPEN,HIGH
FIR-000622,CR-2026-2001,2026-08-10 13:34:38,2026-08-09 04:34:38,ASSAULT,Fictional assault incident tied to Synthetic Cyber Fraud probe 01.,L-000160,"Industrial Estate, Thoothukudi",EAST-INV-DIV,P-000981,P-000023,P-000981,INV-0065,OPEN,HIGH
FIR-000623,CR-2026-2017,2026-07-11 13:20:29,2026-07-08 23:20:29,SMUGGLING,Fictional smuggling incident tied to Synthetic Logistics Crime probe 17.,L-000014,"Auto Nagar, Nagapattinam",CEN-CRIME-UNIT-03,P-000773,P-001042,P-000922,INV-0048,CLOSED,HIGH
FIR-000624,CR-2026-2011,2026-07-24 02:20:48,2026-07-21 08:20:48,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Narcotics probe 11.,L-000151,"Warehouse Zone, Salem",WEST-INV-DIV,P-000385,P-000603,P-000005,INV-0138,CLOSED,HIGH
FIR-000625,CR-2026-2015,2026-07-27 05:57:34,2026-07-26 16:57:34,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Cyber Fraud probe 15.,L-000151,"Warehouse Zone, Salem",SOUTH-POL-SEC,P-001728,P-001967,P-001967,INV-0051,OPEN,CRITICAL
FIR-000626,CR-2026-2010,2026-08-13 21:02:13,2026-08-12 17:02:13,SMUGGLING,Fictional smuggling incident tied to Synthetic Vehicle Theft probe 10.,L-000167,"Old Town, Dindigul",WEST-INV-DIV,P-000134,P-000134,P-001603,INV-0024,OPEN,HIGH
FIR-000627,CR-2026-2018,2026-04-15 14:13:31,2026-04-12 18:13:31,ASSAULT,Fictional assault incident tied to Synthetic Human Trafficking probe 18.,L-000065,"Textile Market, Coimbatore",NORTH-POL-SEC,P-001436,P-001187,P-001734,INV-0054,OPEN,HIGH
FIR-000628,CR-2026-2008,2026-04-27 23:26:41,2026-04-27 06:26:41,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 08.,L-000082,"Highway Junction, Nagercoil",NORTH-POL-SEC,P-000372,P-000548,P-000655,INV-0010,OPEN,HIGH
FIR-000629,CR-2026-2003,2026-03-03 08:40:51,2026-03-02 20:40:51,THEFT,Fictional theft incident tied to Synthetic Gold Smuggling probe 03.,L-000102,"Industrial Estate, Hosur",SOUTH-POL-SEC,P-001620,P-001620,P-001329,INV-0101,OPEN,MEDIUM
FIR-000630,CR-2026-2016,2026-02-03 00:14:10,2026-01-31 12:14:10,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Phone Fraud probe 16.,L-000145,"SIPCOT, Chennai",CEN-CRIME-UNIT-01,P-000256,P-000964,P-000964,INV-0015,OPEN,HIGH
FIR-000631,CR-2026-2020,2026-04-18 20:47:59,2026-04-16 21:47:59,THEFT,Fictional theft incident tied to Synthetic Human Trafficking probe 20.,L-000176,"Auto Nagar, Krishnagiri",CYBER-CELL-01,P-000157,P-001933,P-000157,INV-0136,CLOSED,HIGH
FIR-000632,CR-2026-2002,2026-07-13 00:12:54,2026-07-10 19:12:54,EXTORTION,Fictional extortion incident tied to Synthetic Phone Fraud probe 02.,L-000053,"Bypass, Madurai",NORTH-POL-SEC,P-000481,P-000889,P-000641,INV-0058,CLOSED,CRITICAL
FIR-000633,CR-2026-2018,2026-02-02 15:16:30,2026-01-31 03:16:30,ASSAULT,Fictional assault incident tied to Synthetic Human Trafficking probe 18.,L-000012,"Bus Stand, Madurai",CEN-CRIME-UNIT-01,P-001748,P-001787,P-000046,INV-0107,OPEN,HIGH
FIR-000634,CR-2026-2008,2026-08-13 05:54:26,2026-08-11 01:54:26,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Financial Fraud probe 08.,L-000072,"Warehouse Zone, Erode",SOUTH-POL-SEC,P-000786,P-001535,P-000409,INV-0055,OPEN,CRITICAL
FIR-000635,CR-2026-2012,2026-08-12 15:08:12,2026-08-11 14:08:12,SMUGGLING,Fictional smuggling incident tied to Synthetic Illegal Trade probe 12.,L-000159,"Residential Colony, Cuddalore",CEN-CRIME-UNIT-02,P-001951,P-000968,P-001951,INV-0085,OPEN,HIGH
FIR-000636,CR-2026-2009,2026-02-06 16:01:11,2026-02-06 05:01:11,EXTORTION,Fictional extortion incident tied to Synthetic Gold Smuggling probe 09.,L-000011,"Railway Station, Chennai",SOUTH-POL-SEC,P-001457,P-000360,P-000783,INV-0058,OPEN,CRITICAL
FIR-000637,CR-2026-2017,2026-08-25 21:50:44,2026-08-24 18:50:44,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Logistics Crime probe 17.,L-000147,"Port Area, Tiruchirappalli",CEN-CRIME-UNIT-01,P-001207,P-001042,P-001322,INV-0116,UNDER_REVIEW,HIGH
FIR-000638,CR-2026-2011,2026-07-13 09:45:59,2026-07-12 14:45:59,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 11.,L-000092,"Old Town, Cuddalore",CEN-CRIME-UNIT-03,P-000005,P-000260,P-001380,INV-0045,CLOSED,HIGH
FIR-000639,CR-2026-2011,2026-06-13 06:26:45,2026-06-12 15:26:45,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Narcotics probe 11.,L-000158,"Railway Station, Krishnagiri",CEN-CRIME-UNIT-02,P-000305,P-000870,P-000776,INV-0067,OPEN,HIGH
FIR-000640,CR-2026-2018,2026-05-14 08:08:09,2026-05-11 14:08:09,SMUGGLING,Fictional smuggling incident tied to Synthetic Human Trafficking probe 18.,L-000147,"Port Area, Tiruchirappalli",NARC-BUREAU-01,P-000106,P-000034,P-000535,INV-0134,OPEN,HIGH
FIR-000641,CR-2026-2013,2026-02-02 06:23:25,2026-01-31 00:23:25,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 13.,L-000021,"Old Town, Coimbatore",EAST-INV-DIV,P-000360,P-001663,P-000891,INV-0049,UNDER_REVIEW,MEDIUM
FIR-000642,CR-2026-2002,2026-03-18 00:27:29,2026-03-16 20:27:29,EXTORTION,Fictional extortion incident tied to Synthetic Phone Fraud probe 02.,L-000105,"Bypass, Tirunelveli",CEN-CRIME-UNIT-02,P-001661,P-001324,P-000379,INV-0149,CLOSED,HIGH
FIR-000643,CR-2026-2014,2026-07-13 16:06:55,2026-07-11 19:06:55,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Logistics Crime probe 14.,L-000192,"Bypass, Cuddalore",CEN-CRIME-UNIT-02,P-001555,P-001273,P-001766,INV-0103,UNDER_REVIEW,HIGH
FIR-000644,CR-2026-2017,2026-01-11 16:33:52,2026-01-11 11:33:52,THEFT,Fictional theft incident tied to Synthetic Logistics Crime probe 17.,L-000153,"University Road, Krishnagiri",FIN-CRIME-CELL,P-001972,P-001322,P-001042,INV-0142,OPEN,HIGH
FIR-000645,CR-2026-2002,2026-05-22 14:00:19,2026-05-21 05:00:19,SMUGGLING,Fictional smuggling incident tied to Synthetic Phone Fraud probe 02.,L-000033,"Old Town, Erode",NORTH-POL-SEC,P-001506,P-000379,P-001936,INV-0104,OPEN,MEDIUM
FIR-000646,CR-2026-2008,2026-02-07 09:23:05,2026-02-04 16:23:05,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 08.,L-000153,"University Road, Krishnagiri",CEN-CRIME-UNIT-02,P-000372,P-000056,P-000655,INV-0094,OPEN,HIGH
FIR-000647,CR-2026-2003,2026-09-04 10:29:42,2026-09-01 14:29:42,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Gold Smuggling probe 03.,L-000009,"Highway Junction, Krishnagiri",EAST-INV-DIV,P-001115,P-001115,P-001620,INV-0011,OPEN,HIGH
FIR-000648,CR-2026-2001,2026-01-18 10:50:57,2026-01-16 14:50:57,EXTORTION,Fictional extortion incident tied to Synthetic Cyber Fraud probe 01.,L-000113,"Old Town, Tirunelveli",CEN-CRIME-UNIT-01,P-000023,P-000248,P-001448,INV-0019,UNDER_REVIEW,CRITICAL
FIR-000649,CR-2026-2019,2026-02-21 14:51:19,2026-02-19 13:51:19,EXTORTION,Fictional extortion incident tied to Synthetic Financial Fraud probe 19.,L-000105,"Bypass, Tirunelveli",WEST-INV-DIV,P-000211,P-001948,P-001631,INV-0068,OPEN,LOW
FIR-000650,CR-2026-2019,2026-07-16 11:12:50,2026-07-14 03:12:50,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Financial Fraud probe 19.,L-000110,"Textile Market, Tirunelveli",EAST-INV-DIV,P-001631,P-001937,P-000984,INV-0120,CLOSED,HIGH
FIR-000651,CR-2026-2002,2026-06-03 01:24:54,2026-05-31 22:24:54,ASSAULT,Fictional assault incident tied to Synthetic Phone Fraud probe 02.,L-000072,"Warehouse Zone, Erode",FIN-CRIME-CELL,P-001622,P-001324,P-000481,INV-0156,OPEN,HIGH
FIR-000652,CR-2026-2010,2026-07-10 00:08:58,2026-07-08 21:08:58,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Vehicle Theft probe 10.,L-000072,"Warehouse Zone, Erode",SOUTH-POL-SEC,P-001625,P-001603,P-001546,INV-0081,OPEN,MEDIUM
FIR-000653,CR-2026-2012,2026-02-09 15:24:00,2026-02-09 11:24:00,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Illegal Trade probe 12.,L-000023,"Bus Stand, Kanniyakumari",EAST-INV-DIV,P-000210,P-000488,P-000760,INV-0004,OPEN,MEDIUM
FIR-000654,CR-2026-2018,2026-07-16 21:56:39,2026-07-15 06:56:39,THEFT,Fictional theft incident tied to Synthetic Human Trafficking probe 18.,L-000197,"IT Park, Tirunelveli",CEN-CRIME-UNIT-03,P-000034,P-001752,P-000837,INV-0061,OPEN,CRITICAL
FIR-000655,CR-2026-2001,2026-05-09 09:34:38,2026-05-08 10:34:38,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 01.,L-000116,"Highway Junction, Vellore",WEST-INV-DIV,P-001884,P-000981,P-000248,INV-0005,UNDER_REVIEW,CRITICAL
FIR-000656,CR-2026-2007,2026-06-19 13:17:19,2026-06-18 13:17:19,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Cyber Fraud probe 07.,L-000052,"Bus Stand, Erode",WEST-INV-DIV,P-000156,P-000666,P-001402,INV-0081,UNDER_REVIEW,CRITICAL
FIR-000657,CR-2026-2005,2026-07-21 19:26:01,2026-07-20 21:26:01,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 05.,L-000170,"Bus Stand, Karur",CEN-CRIME-UNIT-03,P-000843,P-001921,P-001832,INV-0081,OPEN,HIGH
FIR-000658,CR-2026-2002,2026-07-14 13:17:04,2026-07-12 08:17:04,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Phone Fraud probe 02.,L-000153,"University Road, Krishnagiri",EAST-INV-DIV,P-000352,P-001076,P-000554,INV-0107,OPEN,CRITICAL
FIR-000659,CR-2026-2008,2026-03-09 21:02:54,2026-03-08 19:02:54,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 08.,L-000077,"Textile Market, Coimbatore",CYBER-CELL-01,P-001263,P-000548,P-000786,INV-0041,CLOSED,LOW
FIR-000660,CR-2026-2003,2026-04-07 08:24:08,2026-04-05 18:24:08,SMUGGLING,Fictional smuggling incident tied to Synthetic Gold Smuggling probe 03.,L-000040,"University Road, Tirunelveli",CYBER-CELL-01,P-001826,P-000635,P-001329,INV-0138,CLOSED,HIGH
FIR-000661,CR-2026-2003,2026-08-03 08:59:20,2026-08-02 03:59:20,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Gold Smuggling probe 03.,L-000014,"Auto Nagar, Nagapattinam",WEST-INV-DIV,P-000193,P-000205,P-001329,INV-0061,OPEN,CRITICAL
FIR-000662,CR-2026-2015,2026-02-06 20:48:50,2026-02-05 15:48:50,ASSAULT,Fictional assault incident tied to Synthetic Cyber Fraud probe 15.,L-000165,"Ring Road, Krishnagiri",EAST-INV-DIV,P-001967,P-001887,P-001294,INV-0023,CLOSED,HIGH
FIR-000663,CR-2026-2015,2026-08-20 07:03:05,2026-08-18 15:03:05,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 15.,L-000188,"Railway Station, Chennai",NORTH-POL-SEC,P-001166,P-001967,P-001790,INV-0099,OPEN,CRITICAL
FIR-000664,CR-2026-2018,2026-08-25 08:17:41,2026-08-23 23:17:41,EXTORTION,Fictional extortion incident tied to Synthetic Human Trafficking probe 18.,L-000064,"Residential Colony, Karur",NARC-BUREAU-01,P-000936,P-001316,P-001734,INV-0120,OPEN,MEDIUM
FIR-000665,CR-2026-2016,2026-07-08 10:29:10,2026-07-07 18:29:10,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Phone Fraud probe 16.,L-000016,"University Road, Karur",CEN-CRIME-UNIT-02,P-000197,P-000830,P-001072,INV-0092,CLOSED,CRITICAL
FIR-000666,CR-2026-2017,2026-04-04 12:44:18,2026-04-02 15:44:18,THEFT,Fictional theft incident tied to Synthetic Logistics Crime probe 17.,L-000115,"Port Area, Vellore",SOUTH-POL-SEC,P-000881,P-000563,P-000563,INV-0135,OPEN,HIGH
FIR-000667,CR-2026-2009,2026-04-03 00:04:47,2026-04-02 14:04:47,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Gold Smuggling probe 09.,L-000153,"University Road, Krishnagiri",SOUTH-POL-SEC,P-001229,P-000711,P-001360,INV-0035,CLOSED,CRITICAL
FIR-000668,CR-2026-2011,2026-01-09 06:56:56,2026-01-07 12:56:56,ASSAULT,Fictional assault incident tied to Synthetic Narcotics probe 11.,L-000147,"Port Area, Tiruchirappalli",FIN-CRIME-CELL,P-000870,P-000840,P-001759,INV-0072,UNDER_REVIEW,MEDIUM
FIR-000669,CR-2026-2002,2026-08-01 18:42:25,2026-07-31 18:42:25,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Phone Fraud probe 02.,L-000181,"Highway Junction, Chennai",CEN-CRIME-UNIT-03,P-001324,P-001661,P-001720,INV-0150,OPEN,HIGH
FIR-000670,CR-2026-2012,2026-08-13 23:08:53,2026-08-12 15:08:53,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Illegal Trade probe 12.,L-000077,"Textile Market, Coimbatore",SOUTH-POL-SEC,P-000488,P-001951,P-001239,INV-0105,CLOSED,HIGH
FIR-000671,CR-2026-2019,2026-08-25 12:05:58,2026-08-22 13:05:58,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Financial Fraud probe 19.,L-000105,"Bypass, Tirunelveli",CEN-CRIME-UNIT-02,P-000984,P-001073,P-001636,INV-0105,OPEN,HIGH
FIR-000672,CR-2026-2002,2026-03-16 22:15:54,2026-03-14 03:15:54,EXTORTION,Fictional extortion incident tied to Synthetic Phone Fraud probe 02.,L-000180,"SIPCOT, Vellore",SOUTH-POL-SEC,P-000481,P-001264,P-001743,INV-0025,OPEN,HIGH
FIR-000673,CR-2026-2015,2026-03-27 20:59:10,2026-03-25 06:59:10,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Cyber Fraud probe 15.,L-000052,"Bus Stand, Erode",SOUTH-POL-SEC,P-001240,P-001887,P-001853,INV-0050,OPEN,HIGH
FIR-000674,CR-2026-2012,2026-07-30 23:24:43,2026-07-29 21:24:43,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Illegal Trade probe 12.,L-000147,"Port Area, Tiruchirappalli",NORTH-POL-SEC,P-001651,P-000472,P-000428,INV-0107,OPEN,CRITICAL
FIR-000675,CR-2026-2015,2026-08-31 08:25:26,2026-08-28 23:25:26,SMUGGLING,Fictional smuggling incident tied to Synthetic Cyber Fraud probe 15.,L-000096,"Warehouse Zone, Tiruchirappalli",CYBER-CELL-01,P-001240,P-001166,P-001653,INV-0130,OPEN,MEDIUM
FIR-000676,CR-2026-2004,2026-01-08 14:27:49,2026-01-06 10:27:49,EXTORTION,Fictional extortion incident tied to Synthetic Cyber Fraud probe 04.,L-000102,"Industrial Estate, Hosur",NARC-BUREAU-01,P-000555,P-001991,P-000323,INV-0140,CLOSED,HIGH
